FechaSalida,AnioSalida,MesSalida,DiaSalida,NumeroVuelo,AeropuertoSalida,AeropuertoLlegada,Ruta,TiempoVuelo,FuelTotal,Pasajeros,Maletas,PesoMaletas,PesoTotalTARGET
04/10/2016,2016,10,4,271,STN,DUB,STN-DUB,53,2231,58,9,120,53186
04/10/2016,2016,10,4,288,DUB,STN,DUB-STN,59,2654,142,16,208,60515
04/10/2016,2016,10,4,294,DUB,STN,DUB-STN,59,2575,164,58,754,61095
04/10/2016,2016,10,4,315,OTP,SXF,OTP-SXF,109,4680,153,(null),(null),66791
04/10/2016,2016,10,4,373,BIQ,STN,BIQ-STN,90,3900,145,50,650,61911
04/10/2016,2016,10,4,436,OTP,TSR,OTP-TSR,41,2120,159,22,290,64578
04/10/2016,2016,10,4,443,LPL,DUB,LPL-DUB,35,1540,89,7,90,55254
04/10/2016,2016,10,4,508,DUB,BRS,DUB-BRS,42,2040,142,19,247,62238
04/10/2016,2016,10,4,514,STN,DNR,STN-DNR,50,2230,80,23,300,56887
04/10/2016,2016,10,4,552,DUB,MAN,DUB-MAN,45,2060,114,7,91,57521
04/10/2016,2016,10,4,633,CPH,DUB,CPH-DUB,113,4854,160,55,(null),64505
04/10/2016,2016,10,4,654,TFS,PIK,TFS-PIK,242,10367,163,76,990,69893
04/10/2016,2016,10,4,713,AAR,STN,AAR-STN,83,3243,115,29,380,57902
04/10/2016,2016,10,4,735,BTS,BHX,BTS-BHX,122,5230,184,70,910,65975
04/10/2016,2016,10,4,806,NOC,STN,NOC-STN,66,2870,160,24,310,62020
04/10/2016,2016,10,4,817,EDI,DUB,EDI-DUB,48,2294,168,74,970,63780
04/10/2016,2016,10,4,856,DUB,RYG,DUB-RYG,112,4655,167,91,1183,63943
04/10/2016,2016,10,4,902,ORK,STN,ORK-STN,70,3070,177,11,140,63272
04/10/2016,2016,10,4,968,STN,GOT,STN-GOT,90,4113,129,34,440,60533
04/10/2016,2016,10,4,1023,DUB,BUD,DUB-BUD,160,6957,187,102,1326,68351
04/10/2016,2016,10,4,1056,WMI,CRL,WMI-CRL,106,4299,146,21,280,61984
04/10/2016,2016,10,4,1088,CTA,BLQ,CTA-BLQ,84,3620,183,13,170,64578
04/10/2016,2016,10,4,1133,LGW,BFS,LGW-BFS,62,2550,81,8,100,54147
04/10/2016,2016,10,4,1147,SKG,SXF,SKG-SXF,130,5870,177,75,980,67208
04/10/2016,2016,10,4,1194,STN,BLQ,STN-BLQ,100,4467,179,15,200,65521
04/10/2016,2016,10,4,1196,ATH,CRL,ATH-CRL,181,8090,183,45,580,71272
04/10/2016,2016,10,4,1233,JTR,ATH,JTR-ATH,30,1510,186,87,1130,64034
04/10/2016,2016,10,4,1235,PSA,HHN,PSA-HHN,74,3269,174,71,920,63870
04/10/2016,2016,10,4,1405,WMI,CGN,WMI-CGN,84,3392,157,17,220,61639
04/10/2016,2016,10,4,1456,DUB,BRU,DUB-BRU,81,3260,101,24,312,56633
04/10/2016,2016,10,4,1477,BFS,SXF,BFS-SXF,119,4590,94,(null),(null),58229
04/10/2016,2016,10,4,1478,SXF,BFS,SXF-BFS,111,4360,129,54,700,61403
04/10/2016,2016,10,4,1492,BZR,NYO,BZR-NYO,172,7060,166,36,470,67208
04/10/2016,2016,10,4,1632,EMA,LIG,EMA-LIG,76,3500,141,19,240,63254
04/10/2016,2016,10,4,1647,WRO,EMA,WRO-EMA,110,4510,182,47,610,64723
04/10/2016,2016,10,4,1904,LNZ,STN,LNZ-STN,96,3980,161,84,1090,63852
04/10/2016,2016,10,4,1905,STN,BRI,STN-BRI,141,5820,122,29,380,64378
04/10/2016,2016,10,4,1943,NYO,BGY,NYO-BGY,131,5100,157,52,670,64161
04/10/2016,2016,10,4,1964,DUB,EIN,DUB-EIN,83,3578,126,31,403,59408
04/10/2016,2016,10,4,1976,DUB,RIX,DUB-RIX,171,7480,182,106,1378,69403
04/10/2016,2016,10,4,2006,OTP,STN,OTP-STN,177,7274,178,43,559,68315
04/10/2016,2016,10,4,2040,CTA,TSF,CTA-TSF,91,3950,179,27,360,63907
04/10/2016,2016,10,4,2047,ACE,LBA,ACE-LBA,225,9653,168,82,1070,69911
04/10/2016,2016,10,4,2052,PMI,MAD,PMI-MAD,57,2670,170,24,310,63598
04/10/2016,2016,10,4,2077,LIS,MRS,LIS-MRS,110,4350,182,(null),(null),65340
04/10/2016,2016,10,4,2078,MRS,LIS,MRS-LIS,123,5000,182,52,670,66120
04/10/2016,2016,10,4,2097,LIS,CIA,LIS-CIA,142,6150,184,29,380,66845
04/10/2016,2016,10,4,2098,CIA,LIS,CIA-LIS,163,6850,175,15,200,67081
04/10/2016,2016,10,4,2256,VLC,CGN,VLC-CGN,130,5500,174,41,530,66392
04/10/2016,2016,10,4,2272,DUB,STN,DUB-STN,58,2730,175,74,962,63254
04/10/2016,2016,10,4,2315,BTS,STN,BTS-STN,117,4450,159,38,500,63163
04/10/2016,2016,10,4,2326,LBA,PMI,LBA-PMI,135,5870,172,(null),(null),66900
04/10/2016,2016,10,4,2375,GDN,STN,GDN-STN,105,4400,175,36,470,64650
04/10/2016,2016,10,4,2408,ALC,FMM,ALC-FMM,182,7530,183,46,600,69167
04/10/2016,2016,10,4,2432,STN,KRK,STN-KRK,121,5280,157,32,420,64941
04/10/2016,2016,10,4,2462,STN,BZG,STN-BZG,110,4940,143,20,260,64523
04/10/2016,2016,10,4,2468,STN,LCJ,STN-LCJ,121,5640,161,25,330,68297
04/10/2016,2016,10,4,2476,LBA,CHQ,LBA-CHQ,216,8740,136,69,900,66755
04/10/2016,2016,10,4,2594,SDR,AGP,SDR-AGP,75,2957,172,29,380,62419
04/10/2016,2016,10,4,2600,RIX,SXF,RIX-SXF,76,3040,164,22,290,62528
04/10/2016,2016,10,4,2606,SXF,TSF,SXF-TSF,70,2780,154,25,320,60914
04/10/2016,2016,10,4,2612,STN,SDR,STN-SDR,97,4290,116,15,200,61676
04/10/2016,2016,10,4,2623,LIS,PDL,LIS-PDL,122,5500,182,(null),(null),66718
04/10/2016,2016,10,4,2632,PDL,OPO,PDL-OPO,120,5250,184,16,210,66501
04/10/2016,2016,10,4,2677,CPH,BLQ,CPH-BLQ,100,4300,166,77,660,64106
04/10/2016,2016,10,4,2813,CGN,STN,CGN-STN,54,2380,157,21,270,62056
04/10/2016,2016,10,4,2829,REU,CRL,REU-CRL,97,4120,171,72,940,64215
04/10/2016,2016,10,4,2885,KUN,EDI,KUN-EDI,144,5500,159,37,490,63743
04/10/2016,2016,10,4,2924,AGP,BRU,AGP-BRU,145,6080,170,56,730,66156
04/10/2016,2016,10,4,2929,OPO,BRU,OPO-BRU,119,5056,181,37,480,65975
04/10/2016,2016,10,4,2938,BRU,BCN,BRU-BCN,104,4100,105,11,140,58283
04/10/2016,2016,10,4,2939,BCN,BRU,BCN-BRU,100,4460,168,16,210,64215
04/10/2016,2016,10,4,2984,FCO,BRU,FCO-BRU,110,4590,178,28,360,65430
04/10/2016,2016,10,4,3005,CIA,STN,CIA-STN,155,6360,178,33,430,66936
04/10/2016,2016,10,4,3019,CIA,CGN,CIA-CGN,106,4530,169,77,1000,64904
04/10/2016,2016,10,4,3024,CGN,RIX,CGN-RIX,119,4970,150,(null),(null),63453
04/10/2016,2016,10,4,3025,RIX,CGN,RIX-CGN,113,4793,174,(null),(null),64687
04/10/2016,2016,10,4,3064,TFN,BCN,TFN-BCN,181,7115,136,21,250,63834
04/10/2016,2016,10,4,3187,MAN,MAD,MAN-MAD,136,5640,109,25,330,61367
04/10/2016,2016,10,4,3213,GRO,MAN,GRO-MAN,118,5270,173,52,680,65285
04/10/2016,2016,10,4,3219,BGY,MAN,BGY-MAN,111,4880,176,54,700,65884
04/10/2016,2016,10,4,3228,MAN,BRE,MAN-BRE,70,3470,149,43,560,64578
04/10/2016,2016,10,4,3631,BRE,STN,BRE-STN,62,2690,185,(null),(null),63725
04/10/2016,2016,10,4,3733,LRT,OPO,LRT-OPO,80,3470,181,(null),(null),64578
04/10/2016,2016,10,4,3774,BRS,MLA,BRS-MLA,177,7800,185,99,1370,71036
04/10/2016,2016,10,4,3795,NYO,BRE,NYO-BRE,74,3093,157,31,410,61730
04/10/2016,2016,10,4,3806,FUE,MAN,FUE-MAN,226,9968,178,94,1220,71888
04/10/2016,2016,10,4,3843,REU,STN,REU-STN,111,5070,175,60,780,65739
04/10/2016,2016,10,4,3968,BLQ,CAG,BLQ-CAG,59,2700,180,41,530,62963
04/10/2016,2016,10,4,4043,LPL,WMI,LPL-WMI,136,5460,164,45,590,63526
04/10/2016,2016,10,4,4102,HHN,CIA,HHN-CIA,81,3430,177,41,530,63689
04/10/2016,2016,10,4,4196,STN,BGY,STN-BGY,95,3940,149,19,250,62093
04/10/2016,2016,10,4,4214,STN,PMF,STN-PMF,94,4210,141,27,350,64233
04/10/2016,2016,10,4,4302,TPS,BLQ,TPS-BLQ,77,3140,178,13,170,63743
04/10/2016,2016,10,4,4376,NRN,TLL,NRN-TLL,130,5620,169,20,260,65031
04/10/2016,2016,10,4,4468,EMA,AGP,EMA-AGP,156,6600,180,118,1540,67698
04/10/2016,2016,10,4,4582,PUY,HHN,PUY-HHN,74,3260,177,121,1580,65449
04/10/2016,2016,10,4,4584,OPO,BCN,OPO-BCN,81,3640,183,22,280,64451
04/10/2016,2016,10,4,4702,BGY,OPO,BGY-OPO,144,6100,176,22,290,66628
04/10/2016,2016,10,4,4707,CAG,BGY,CAG-BGY,70,3140,185,(null),(null),64560
04/10/2016,2016,10,4,4709,AHO,BGY,AHO-BGY,69,3190,176,88,1144,63707
04/10/2016,2016,10,4,4714,BGY,RIX,BGY-RIX,144,6350,179,80,1040,67807
04/10/2016,2016,10,4,4731,BGY,SXF,BGY-SXF,80,3490,174,32,2018,66174
04/10/2016,2016,10,4,4734,SXF,BGY,SXF-BGY,77,3100,158,17,220,61440
04/10/2016,2016,10,4,4793,SDR,BGY,SDR-BGY,105,4460,179,26,340,65122
04/10/2016,2016,10,4,4816,CUF,CAG,CUF-CAG,65,2771,162,(null),(null),62492
04/10/2016,2016,10,4,4851,CTA,FCO,CTA-FCO,60,2780,173,9,110,62655
04/10/2016,2016,10,4,4856,FCO,CTA,FCO-CTA,52,2286,147,40,520,60714
04/10/2016,2016,10,4,4876,CAG,BGY,CAG-BGY,71,3310,179,30,390,64270
04/10/2016,2016,10,4,4877,BGY,CAG,BGY-CAG,64,2840,180,15,190,63453
04/10/2016,2016,10,4,4891,FCO,CTA,FCO-CTA,51,2470,162,39,510,64959
04/10/2016,2016,10,4,4897,BLQ,TFS,BLQ-TFS,263,11480,182,83,1080,72741
04/10/2016,2016,10,4,4898,TFS,BLQ,TFS-BLQ,235,10362,183,42,550,71326
04/10/2016,2016,10,4,4914,PMO,VRN,PMO-VRN,78,3800,182,42,550,68188
04/10/2016,2016,10,4,4933,BVA,PMO,BVA-PMO,126,5552,157,41,530,64034
04/10/2016,2016,10,4,4970,NRN,GRO,NRN-GRO,102,4354,179,42,550,64632
04/10/2016,2016,10,4,4976,STN,BDS,STN-BDS,145,5830,112,(null),(null),62546
04/10/2016,2016,10,4,4977,BDS,STN,BDS-STN,162,6600,173,56,730,66864
04/10/2016,2016,10,4,5193,SUF,BGY,SUF-BGY,84,3907,186,25,320,64977
04/10/2016,2016,10,4,5223,BVA,FEZ,BVA-FEZ,157,6648,153,60,790,65612
04/10/2016,2016,10,4,5272,SVQ,PMI,SVQ-PMI,73,3260,167,31,410,62800
04/10/2016,2016,10,4,5273,PMI,SVQ,PMI-SVQ,78,3410,176,56,730,(null)
04/10/2016,2016,10,4,5444,MAD,BVA,MAD-BVA,105,4760,160,25,330,65630
04/10/2016,2016,10,4,5464,MAD,CRL,MAD-CRL,109,4598,177,33,430,64397
04/10/2016,2016,10,4,5469,FUE,MAD,FUE-MAD,132,5820,167,59,770,67009
04/10/2016,2016,10,4,5484,MAD,OPO,MAD-OPO,47,2170,176,(null),(null),62492
04/10/2016,2016,10,4,5578,ALC,EDI,ALC-EDI,161,6940,173,68,880,67045
04/10/2016,2016,10,4,5598,ALC,HAU,ALC-HAU,199,8500,140,68,880,68696
04/10/2016,2016,10,4,5718,WMI,BLQ,WMI-BLQ,97,3985,162,35,460,63635
04/10/2016,2016,10,4,5797,HHN,SKG,HHN-SKG,132,5610,169,54,700,66283
04/10/2016,2016,10,4,5900,HHN,ALC,HHN-ALC,134,5837,166,60,790,65630
04/10/2016,2016,10,4,5902,HHN,LPA,HHN-LPA,260,11523,170,115,1500,72233
04/10/2016,2016,10,4,5943,PMI,BOH,PMI-BOH,114,5310,180,72,940,(null)
04/10/2016,2016,10,4,6004,BES,MRS,BES-MRS,86,3610,172,24,309,64143
04/10/2016,2016,10,4,6006,LIL,MRS,LIL-MRS,79,3270,147,19,240,61095
04/10/2016,2016,10,4,6032,PMI,EMA,PMI-EMA,151,6394,180,90,1170,66628
04/10/2016,2016,10,4,6045,NDR,CRL,NDR-CRL,151,6430,177,81,1059,67408
04/10/2016,2016,10,4,6105,CRL,CIA,CRL-CIA,93,3800,128,34,310,59100
04/10/2016,2016,10,4,6106,CIA,CRL,CIA-CRL,125,5100,169,31,400,64288
04/10/2016,2016,10,4,6132,FUE,WMI,FUE-WMI,303,12390,172,58,750,72940
04/10/2016,2016,10,4,6301,ATH,SOF,ATH-SOF,57,2640,176,13,120,63217
04/10/2016,2016,10,4,6306,SOF,CGN,SOF-CGN,136,5726,171,36,470,65557
04/10/2016,2016,10,4,6315,MRS,CRL,MRS-CRL,84,3684,159,20,260,61875
04/10/2016,2016,10,4,6333,SCQ,BCN,SCQ-BCN,84,3540,176,42,550,64034
04/10/2016,2016,10,4,6372,BCN,ACE,BCN-ACE,166,7546,183,50,650,69131
04/10/2016,2016,10,4,6390,NRN,GRO,NRN-GRO,97,4150,170,56,730,64850
04/10/2016,2016,10,4,6395,DUB,BCN,DUB-BCN,133,5940,176,79,1027,66283
04/10/2016,2016,10,4,6444,CRL,SVQ,CRL-SVQ,153,6194,179,100,770,66936
04/10/2016,2016,10,4,6579,PMI,BCN,PMI-BCN,30,1470,163,47,610,60750
04/10/2016,2016,10,4,6652,EDI,AGP,EDI-AGP,186,8010,180,92,1190,69675
04/10/2016,2016,10,4,6875,DUB,BCN,DUB-BCN,130,5760,180,101,1313,66664
04/10/2016,2016,10,4,7034,DUB,FAO,DUB-FAO,155,7420,183,96,1248,70002
04/10/2016,2016,10,4,7040,FCO,SUF,FCO-SUF,44,2172,163,11,150,61131
04/10/2016,2016,10,4,7063,ALC,DUB,ALC-DUB,146,6721,177,52,680,68442
04/10/2016,2016,10,4,7069,SKG,CIA,SKG-CIA,92,4020,178,16,210,64378
04/10/2016,2016,10,4,7093,BRI,FCO,BRI-FCO,46,2100,176,11,140,62564
04/10/2016,2016,10,4,7125,ACE,DUB,ACE-DUB,213,9504,178,80,1040,71163
04/10/2016,2016,10,4,7198,HAM,PMI,HAM-PMI,134,5780,182,(null),(null),66319
04/10/2016,2016,10,4,7217,IBZ,VLC,IBZ-VLC,30,1570,161,27,350,61077
04/10/2016,2016,10,4,7243,MLA,DUB,MLA-DUB,228,9950,165,71,920,70727
04/10/2016,2016,10,4,7256,DUB,MAD,DUB-MAD,140,5930,108,28,364,61766
04/10/2016,2016,10,4,7319,LEI,DUB,LEI-DUB,153,6680,175,68,880,68151
04/10/2016,2016,10,4,7328,DUB,LIS,DUB-LIS,151,6930,179,121,1573,69167
04/10/2016,2016,10,4,7339,BOD,SVQ,BOD-SVQ,93,3840,162,32,410,62800
04/10/2016,2016,10,4,7356,DUB,BSL,DUB-BSL,103,4820,176,73,949,68188
04/10/2016,2016,10,4,7407,CPH,LTN,CPH-LTN,88,3296,88,(null),(null),55327
04/10/2016,2016,10,4,7408,LTN,CPH,LTN-CPH,90,3560,145,23,300,60533
04/10/2016,2016,10,4,7411,FAO,EIN,FAO-EIN,157,6680,174,50,650,67444
04/10/2016,2016,10,4,7422,NYO,ALC,NYO-ALC,204,8730,184,73,950,70437
04/10/2016,2016,10,4,7482,FMM,FAO,FMM-FAO,163,6957,179,110,1430,68405
04/10/2016,2016,10,4,7496,STN,GLA,STN-GLA,59,2567,110,20,260,56850
04/10/2016,2016,10,4,7543,BCN,MAN,BCN-MAN,132,5945,161,58,750,65485
04/10/2016,2016,10,4,7752,MAD,RAK,MAD-RAK,102,4460,169,46,600,66646
04/10/2016,2016,10,4,7778,SKG,CHQ,SKG-CHQ,63,2760,174,17,230,62709
04/10/2016,2016,10,4,7793,MLA,BLQ,MLA-BLQ,93,3950,175,11,150,63689
04/10/2016,2016,10,4,7801,PMI,OPO,PMI-OPO,93,4077,187,36,470,65449
04/10/2016,2016,10,4,7821,RYG,EDI,RYG-EDI,89,3640,174,45,580,63054
04/10/2016,2016,10,4,8027,MJV,STN,MJV-STN,139,5890,173,51,660,66319
04/10/2016,2016,10,4,8074,TNG,CRL,TNG-CRL,153,6594,176,83,1079,67081
04/10/2016,2016,10,4,8075,CRL,RAK,CRL-RAK,198,8389,174,142,1180,70219
04/10/2016,2016,10,4,8077,CRL,MPL,CRL-MPL,78,3600,162,67,520,65376
04/10/2016,2016,10,4,8078,MPL,CRL,MPL-CRL,86,3570,162,(null),(null),62329
04/10/2016,2016,10,4,8095,BGY,BDS,BGY-BDS,74,3144,160,9,120,61748
04/10/2016,2016,10,4,8133,LPA,STN,LPA-STN,238,10490,175,77,1000,68768
04/10/2016,2016,10,4,8140,IBZ,BCN,IBZ-BCN,36,1730,168,22,290,62038
04/10/2016,2016,10,4,8147,IBZ,AGP,IBZ-AGP,67,2990,174,28,360,63490
04/10/2016,2016,10,4,8166,STN,TFS,STN-TFS,254,11061,176,79,1030,71906
04/10/2016,2016,10,4,8347,STN,OPO,STN-OPO,119,5196,173,21,270,65430
04/10/2016,2016,10,4,8354,BUD,STN,BUD-STN,123,5370,174,33,430,66265
04/10/2016,2016,10,4,8363,STN,SVQ,STN-SVQ,150,6640,174,58,750,67154
04/10/2016,2016,10,4,8383,ALC,STN,ALC-STN,160,7011,171,(null),(null),67009
04/10/2016,2016,10,4,8452,GDN,NYO,GDN-NYO,55,2380,159,38,500,61149
04/10/2016,2016,10,4,8521,RYG,AGP,RYG-AGP,218,9630,183,95,1230,70365
04/10/2016,2016,10,4,8544,STN,SXF,STN-SXF,88,3800,168,40,520,66065
04/10/2016,2016,10,4,8556,DUB,SXF,DUB-SXF,114,5530,168,61,793,67462
04/10/2016,2016,10,4,8607,BGY,NRN,BGY-NRN,83,3720,165,33,430,63816
04/10/2016,2016,10,4,8648,TRS,TPS,TRS-TPS,82,3628,169,56,730,63852
04/10/2016,2016,10,4,8706,BRI,CRL,BRI-CRL,137,5820,184,63,820,67988
04/10/2016,2016,10,4,8727,CAG,BRI,CAG-BRI,59,2830,178,31,400,63544
04/10/2016,2016,10,4,8728,MXP,STN,MXP-STN,103,4300,174,31,400,64360
04/10/2016,2016,10,4,8746,STN,LRH,STN-LRH,73,3260,116,21,270,60950
04/10/2016,2016,10,4,8802,EIN,TPS,EIN-TPS,136,6026,159,(null),(null),64687
04/10/2016,2016,10,4,8830,IBZ,TSF,IBZ-TSF,99,4270,174,62,810,64886
04/10/2016,2016,10,4,8842,IBZ,BCN,IBZ-BCN,34,1680,167,49,640,61857
04/10/2016,2016,10,4,8857,WRO,ORK,WRO-ORK,139,5872,183,67,870,65975
04/10/2016,2016,10,4,8869,TUF,STN,TUF-STN,68,2670,93,(null),(null),56596
04/10/2016,2016,10,4,8884,EDI,STN,EDI-STN,63,2910,155,32,420,61494
04/10/2016,2016,10,4,9023,DLE,FEZ,DLE-FEZ,148,6500,177,101,1310,67390
04/10/2016,2016,10,4,9057,BRE,ALC,BRE-ALC,158,6670,177,96,1250,67607
04/10/2016,2016,10,4,9066,ALC,BLL,ALC-BLL,171,6630,141,43,560,63417
04/10/2016,2016,10,4,9079,LBA,ALC,LBA-ALC,152,6210,144,61,800,64306
04/10/2016,2016,10,4,9085,EMA,ALC,EMA-ALC,141,6160,175,97,1370,67027
04/10/2016,2016,10,4,9112,TRN,BCN,TRN-BCN,72,2970,131,23,300,59698
04/10/2016,2016,10,4,9134,BVA,OPO,BVA-OPO,114,4850,160,24,309,64306
04/10/2016,2016,10,4,9271,STN,EIN,STN-EIN,46,2210,132,14,180,62673
04/10/2016,2016,10,4,9366,BCN,BLQ,BCN-BLQ,74,3470,166,21,270,65394
04/10/2016,2016,10,4,9428,DUB,BGY,DUB-BGY,120,4730,103,25,325,59317
04/10/2016,2016,10,4,9502,ZAD,MAN,ZAD-MAN,134,5870,178,68,890,67952
04/10/2016,2016,10,4,9601,CIA,MAD,CIA-MAD,127,5500,184,32,420,67843
04/10/2016,2016,10,4,9672,NRN,CIA,NRN-CIA,101,4210,174,41,530,64124
04/10/2016,2016,10,4,9673,CIA,MAD,CIA-MAD,127,5540,175,50,650,66972
04/10/2016,2016,10,4,9677,CIA,VLC,CIA-VLC,106,4580,178,41,530,65304
04/10/2016,2016,10,4,9732,CHQ,RYG,CHQ-RYG,237,10387,185,99,1290,72342
04/10/2016,2016,10,4,9783,PSA,BRI,PSA-BRI,58,2250,173,11,150,62927
04/10/2016,2016,10,4,9815,BCN,STN,BCN-STN,117,5180,166,27,350,64143
04/10/2016,2016,10,4,9852,ORK,LGW,ORK-LGW,63,2770,175,38,490,63743
04/10/2016,2016,10,4,9863,AGP,LPL,AGP-LPL,146,6526,181,(null),(null),67353
04/10/2016,2016,10,4,9866,HHN,PMI,HHN-PMI,104,4560,183,77,1000,66301
04/10/2016,2016,10,4,9867,PMI,HHN,PMI-HHN,112,5061,179,63,820,66682
04/10/2016,2016,10,4,9884,LPL,LDY,LPL-LDY,40,1746,78,8,100,54329
04/10/2016,2016,10,4,9893,AGP,LPL,AGP-LPL,147,6400,181,55,720,67353
04/10/2016,2016,10,4,12,ATH,STN,ATH-STN,211,9740,178,64,840,71217
04/10/2016,2016,10,4,14,ATH,STN,ATH-STN,215,9746,173,57,740,71108
04/10/2016,2016,10,4,19,SKG,ATH,SKG-ATH,35,1810,168,2,30,62111
04/10/2016,2016,10,4,39,LIG,MAN,LIG-MAN,93,3860,163,36,470,62855
04/10/2016,2016,10,4,59,NYO,STN,NYO-STN,110,4064,82,26,340,57340
04/10/2016,2016,10,4,128,BCN,HAM,BCN-HAM,139,6290,168,55,720,66319
04/10/2016,2016,10,4,147,STN,SXF,STN-SXF,88,3660,162,34,440,63109
04/10/2016,2016,10,4,150,SXF,GLA,SXF-GLA,111,4530,127,44,570,60587
04/10/2016,2016,10,4,154,MAD,HAM,MAD-HAM,150,6530,174,47,610,67009
04/10/2016,2016,10,4,173,NCL,DUB,NCL-DUB,54,2426,121,31,403,58555
04/10/2016,2016,10,4,184,CGN,SXF,CGN-SXF,53,2500,174,16,210,65304
04/10/2016,2016,10,4,200,CPH,CRL,CPH-CRL,77,3016,90,12,(null),55635
04/10/2016,2016,10,4,225,STN,DUB,STN-DUB,59,2650,161,35,460,62038
04/10/2016,2016,10,4,246,VGO,BCN,VGO-BCN,87,3530,167,20,260,62528
04/10/2016,2016,10,4,293,STN,DUB,STN-DUB,56,2490,156,30,390,61567
04/10/2016,2016,10,4,300,CPH,CRL,CPH-CRL,78,3057,105,11,(null),56415
04/10/2016,2016,10,4,301,CRL,CPH,CRL-CPH,78,3080,103,13,140,56633
04/10/2016,2016,10,4,372,STN,BIQ,STN-BIQ,92,4100,149,63,820,65322
04/10/2016,2016,10,4,406,CPH,CIA,CPH-CIA,130,5342,153,52,470,63834
04/10/2016,2016,10,4,408,CPH,CGN,CPH-CGN,61,2640,169,66,510,62601
04/10/2016,2016,10,4,537,EMA,DUB,EMA-DUB,41,1821,97,9,120,55345
04/10/2016,2016,10,4,559,MAN,DUB,MAN-DUB,36,1730,60,2,35,(null)
04/10/2016,2016,10,4,585,PSA,STN,PSA-STN,129,5650,171,36,470,66029
04/10/2016,2016,10,4,611,STN,LDY,STN-LDY,62,2750,104,17,120,58882
04/10/2016,2016,10,4,656,AGP,PIK,AGP-PIK,166,7250,172,76,990,67662
04/10/2016,2016,10,4,734,BHX,BTS,BHX-BTS,128,5210,178,30,400,65304
04/10/2016,2016,10,4,812,DUB,EDI,DUB-EDI,38,1716,104,14,182,56252
04/10/2016,2016,10,4,857,RYG,DUB,RYG-DUB,124,5120,158,25,330,63508
04/10/2016,2016,10,4,908,STN,ORK,STN-ORK,60,2810,150,35,460,63326
04/10/2016,2016,10,4,937,PGF,STN,PGF-STN,112,4880,164,47,610,64360
04/10/2016,2016,10,4,969,GOT,STN,GOT-STN,90,3740,116,39,510,59027
04/10/2016,2016,10,4,1057,CRL,WMI,CRL-WMI,100,4400,144,33,290,62437
04/10/2016,2016,10,4,1116,DUB,REU,DUB-REU,127,5570,186,123,1599,66591
04/10/2016,2016,10,4,1122,TFS,BHX,TFS-BHX,234,10090,175,62,810,70310
04/10/2016,2016,10,4,1138,BFS,LGW,BFS-LGW,58,2630,96,(null),(null),55961
04/10/2016,2016,10,4,1144,SXF,MAN,SXF-MAN,102,4490,167,28,360,64342
04/10/2016,2016,10,4,1224,ATH,CHQ,ATH-CHQ,33,1730,163,19,240,61041
04/10/2016,2016,10,4,1232,ATH,JTR,ATH-JTR,29,1410,168,76,990,61802
04/10/2016,2016,10,4,1236,ATH,JTR,ATH-JTR,31,1501,163,51,660,61095
04/10/2016,2016,10,4,1237,JTR,ATH,JTR-ATH,31,1474,175,57,740,62855
04/10/2016,2016,10,4,1246,ATH,BTS,ATH-BTS,112,5410,183,46,600,69204
04/10/2016,2016,10,4,1247,BTS,ATH,BTS-ATH,100,4330,131,25,330,61712
04/10/2016,2016,10,4,1315,BFS,AGP,BFS-AGP,174,7000,152,(null),(null),64814
04/10/2016,2016,10,4,1364,STN,RBA,STN-RBA,178,7960,163,87,1130,70020
04/10/2016,2016,10,4,1384,CRL,PGF,CRL-PGF,78,3750,150,55,480,64469
04/10/2016,2016,10,4,1624,EMA,LCJ,EMA-LCJ,120,5400,186,66,860,64832
04/10/2016,2016,10,4,1756,EMA,VLC,EMA-VLC,128,5150,140,100,660,63127
04/10/2016,2016,10,4,1885,LIS,STN,LIS-STN,142,5750,189,36,470,67371
04/10/2016,2016,10,4,1901,DUB,KRK,DUB-KRK,153,6660,179,48,624,67027
04/10/2016,2016,10,4,1919,VLC,CRL,VLC-CRL,115,4700,177,39,510,64669
04/10/2016,2016,10,4,1929,AGP,CRL,AGP-CRL,141,5940,179,47,610,66773
04/10/2016,2016,10,4,1952,NRN,NYO,NRN-NYO,103,4360,160,18,240,63979
04/10/2016,2016,10,4,1958,DUB,NCE,DUB-NCE,129,5440,99,25,325,61512
04/10/2016,2016,10,4,1987,NTE,DUB,NTE-DUB,71,3211,183,55,720,64705
04/10/2016,2016,10,4,2031,MAD,LPA,MAD-LPA,154,6500,173,32,420,66610
04/10/2016,2016,10,4,2032,LPA,MAD,LPA-MAD,141,6285,172,56,730,67825
04/10/2016,2016,10,4,2087,BGY,LIS,BGY-LIS,155,6600,165,28,370,66737
04/10/2016,2016,10,4,2096,LIS,OPO,LIS-OPO,33,1480,157,4,50,59553
04/10/2016,2016,10,4,2155,MJV,BHX,MJV-BHX,149,6470,174,58,750,67009
04/10/2016,2016,10,4,2162,BHX,PMI,BHX-PMI,121,4725,106,(null),(null),59045
04/10/2016,2016,10,4,2213,EIN,REU,EIN-REU,107,4430,140,49,640,61712
04/10/2016,2016,10,4,2282,WMI,STN,WMI-STN,116,4894,165,23,300,64197
04/10/2016,2016,10,4,2301,SNN,BVA,SNN-BVA,79,2900,65,15,190,53331
04/10/2016,2016,10,4,2314,STN,BTS,STN-BTS,114,4950,173,25,330,(null)
04/10/2016,2016,10,4,2318,STN,BTS,STN-BTS,115,4626,160,23,300,62982
